Account,Balance
0x65f26eba53815feb447c266d35a62c944a483ff5,97.404419327148900000000000
0x60d9442f153666b52afd383db86b8ad877d6a2c5,97.347840700378400000000000
0x9629e0aa33cc8ea9efda5e3decb830a8e810703e,97.343890299688000000000000
0xcd98aa3437f953259e6983ebb8fe47b5f50317b4,97.309552204640400000000000
0x90d8360229c82722864c090902daa610f6293da6,97.307430524472500000000000
0x6058f8e21d7d736b574e80c2b57e73fdf360bae0,91.520028380086600000000000
0x173863669f2dc87efc2461fe92e0cbdfe3cb1c9f,89.808694747697700000000000
0x3ab421dccd4ab74e73c9bae99c175482962b7f4f,87.254699088760600000000000
0x70cd82e12bd2fb23f8767769bec8364be4acb481,77.272466747255600000000000
0xc960c6b4bd658a6d62d9125876e1d242558ce61c,69.096234929724000000000000
0x2fbaa56037e785ca44ef08ea94dca8b0c0b1fbe3,60.515992823451200000000000
0x0c298a06cde3772a8f0402c910798f0402dbaa67,51.687384384801300000000000
0x219f0a671e64b17bc8be7f7206cab7b5aeec58a0,49.377019715824800000000000
0xcd2a8b6ffe7a87b5e614dbf1c93166ea6e986d58,48.708504682330600000000000
0x03c530788336b21dc87ed0cd45c6b7459576d76e,48.708432450382500000000000
0x9919ca7859700de82c92411a6afe6d46abb99af1,25.857090229675100000000000
0xafed0aa32ef414060858d9824a5ed9a847b09fe5,19.460982570797300000000000
0xf3043c05ead51310c720c88a569a15df0a3363e3,15.394990770773800000000000
0xfbe86a06f8e69681ecd5c85498b8f19276143008,14.671077686513000000000000
0xd0576d5e86478a8bad66b723f910f529b5ac9882,14.595855028045300000000000
0xe22647c7596c3459154039cfa37cf539c5ca57ef,12.000000000000500000000000
0x38f334c5d4a2d78c449d580aa40098cfc96614e3,11.677809119435500000000000
0x624ceda8d049419692f362af668dc7585804a1c7,11.143500899669600000000000
0x5c8a4f6e134f911e5b6f5c52781fe2a2f0a04512,11.087312798838300000000000
0xcb7f64d68f0932a5f610dfa390006f0b3e442d50,9.903711069090680000000000
0x201caa9290b2b7251c6fe7a2c5cf9702a8a773af,9.872306650799680000000000
0xaa26db07eb0d06ccf2419ef3b24531795baca62b,9.855473452288060000000000
0xbbe443285ec38e3c2b62cce2d4b04e5f70efe492,9.855401473194460000000000
0x9bb3cb99ef8ab13f5814399d4e60402351fac8f9,9.855089801456020000000000
0x14338086f9da088cf2d67cc2d6ab689723b555bd,9.777139061673660000000000
0x0cbf8a2f2203f5788399707389ff3c4d0df20583,9.740363457312740000000000
0xa89247b5e264fa73b9cdc3f624c0494b64534c59,9.730662855337660000000000
0x2d135f3e28e081c5d8c650bbc7243b5f9accec83,9.730535666279310000000000
0x373c1c6aac8d7da35924c88a0ffec500aa675843,9.730467152571250000000000
0xc88d3a48f01ba5a6d5f92aef119fa3e15a0451d5,9.267717669976140000000000
0xe697febff50fe923d4d178564ecdb0be4d684adb,8.115747585192890000000000
0xf3102c77040f29fbc5df44be8e0c98c136bbac1e,7.785356290324390000000000
0xcbc60efaf070a08a343ea33ed5cc9d887b76181e,7.785124067053570000000000
0xd835d8d3c69dc1ac9b6dd430f7ed96336617c654,7.784759101041310000000000
0x259d6eb9f10c0f5ee6f306b589e1beefcac903ac,7.308077696912610000000000
0x462f0d99d9556d9a43bc5903437f96a740be91fe,7.032644340084220000000000
0x204f62a928f40d16aab7658f17369a8390fbf1bd,6.909282675130890000000000
0x035495b687850f79cb1652f416ea7ec19907557c,5.887220309498280000000000
0xacf0b255745729327aa3ebebaf3770e1c8e348f6,5.838894673474170000000000
0xd593be7d470ba396c180229308edab4e60b98479,5.419590721005090000000000
0xff53e3a27b7252148e0f1daf4a00261eee59177f,5.333730228943510000000000
0xb90d86dc7cd1c40b673ae054bc1c9c5699812fff,4.870189623647990000000000
0xd94a8276e35cc881e88de73dc27d4116912e8d91,4.870186403638050000000000
0x4d60914129c577e61d8db8e6de397f76a2c3a3f1,4.868049511845980000000000
0x42a42dd94a01eb3314d559f34a9a3d873f13441b,4.867349593464000000000000
